DEPDC5,2.14E-06
LGI1,2.09E-04
PCDH19,0.0078
SCN1A,5.73E-04
GRIN2A,0.0027
TYRO3,0.0109
LMAN1L,0.0078
PKHD1,0.1561
ATP8B1,0.1361
PCDHB6,0.0022
MAGEA6,0.0256
PSMC4,0.0062
OR4N5,7.08E-05
OR4K13,0.0597
SLC9A2,0.2875
SLC8A2,0.0154
CCDC14,0.0194
ZNF804A,0.0316
BZRAP1,0.1319
SLC44A4,0.0113
SATL1,0.0667
FNIP1,0.5856
FRMD3,0.0337
SLC12A5,0.0092
CCDC11,0.26
DRC1,0.0417
PCLO,0.018
TSHR,0.0417
OR10Z1,0.0154
OR6A2,0.0256
SULT1C3,0.1957
ZNF606,0.1643
ZNF692,0.0337
EHD4,0.0189
CCR3,0.0256
SAMD9L,0.0916
ZNF497,0.0332
PDSS1,0.0408
SLC43A3,0.0594
MPG,0.0958
CYP4V2,0.0019
CCDC15,0.0316
OR7A10,0.1345
ZSWIM3,0.0189
BNIP1,0.0542
C5orf42,0.0046
WDR78,0.4684
SEC31A,0.4968
SYNE3,0.1171
PGS1,0.0938
BCLAF1,0.3048
ADCY10,0.1684
F8,0.0298
RALGPS1,0.1139
OR2T4,0.014
ZC2HC1A,0.4105
BVES,0.0189
MPPE1,5.33E-04
HPN,0.0094
POC1B-GALNT4,0.3446
VPS52,0.4664
IL2RB,0.0453
WDR93,0.2112
KCNJ10,5.54E-05
PLA2G4D,0.5421
ZNF213,8.21E-05
GALNT4,0.7404
GIGYF1,0.2112
FAM222B,0.025
ST6GALNAC1,0.0232
SNX5,0.0818
ZFC3H1,0.0392
FAM166A,0.1819
C17orf80,0.0818
AAAS,0.3719
ZFP69,0.1139
AGT,0.0805
NRXN2,0.0482
MAOA,0.0392
SH2D7,0.014
MBL2,0.1539
OSBPL8,0.0597
APRT,0.0408
SOX10,0.0723
RNF41,0.0142
RPP40,0.3389
CHST2,0.0392
VSIG2,0.3389
SERGEF,0.0233
IFNAR2,0.3446
RRP9,0.1139
IL18BP,0.662
TMEM207,0.0723
TOMM40,0.1539
TTLL10,0.1643
SPINT4,0.0142
CD70,0.0256
GDAP2,0.0818
TTLL1,0.2925
CARF,0.1992
CBR4,0.1957
CACNG6,0.0597
SLC25A22,0.2457
WNT7A,0.1112
NDUFAF4,0.0392
TSKU,0.427
PRKCD,0.0453
MT1M,0.0142
TSN,0.0017
C9orf173,0.0392
GPATCH8,0.7595
COG1,0.3239
TRAM2,0.1539
CADM1,0.0062
TRIM36,0.0233
TRIM65,0.1069
C1orf74,0.0142
C19orf45,0.0256
C1orf68,0.0142
C1orf27,0.0392
ANXA9,0.1069
NAT9,0.6312
ZDBF2,0.0755
SEMA5A,0.0969
CPSF3L,0.0872
ZNF518B,0.8002
TUBGCP2,0.2274
CHADL,0.0594
ZSWIM6,0.0316
SPG11,0.1279
SPECC1,0.0802
CDH26,0.4684
CNTN5,0.1289
TTC7A,0.4577
APOBR,0.0109
SLC28A1,0.2653
DSC2,0.1047
ACAD10,0.2594
PYGO2,0.0094
SNTB1,0.0337
TBCK,0.7321
EVI2B,0.0256
MAP1B,0.0938
MTHFSD,0.0109
OIT3,0.4458
CTNNA2,0.0818
GPR87,0.0756
TMEM209,0.0194
SHCBP1L,0.4458
NOX5,0.0046
SHCBP1,0.0332
PUS7,0.0453
ZNF486,0.4458
FAM213A,0.0233
SLFN12L,0.427
MET,0.0667
CASQ2,0.0078
TPTE2,0.4084
ITPRIPL2,0.4105
GFOD2,1
C10orf90,0.0408
RGS14,0.1069
RLBP1,0.0938
FCRL5,0.3239
PKHD1L1,0.02
DLC1,0.2127
ABCC4,0.1289
INADL,0.1941
TEX14,0.0275
NOC4L,0.0916
TCHH,0.4481
LRRD1,0.0316
KIAA1731,0.0493
OR2D3,0.0408
ADCK2,0.5421
PARD6A,0.1345
ECHDC3,0.0597
MAPKAPK3,0.6457
PATE1,0.1539
SRD5A3,0.1345
OR13H1,0.0818
RBM48,0.0256
RTDR1,0.2753
PSMG4,0.0062
C11orf80,0.1112
HOXC9,0.0723
IFNAR1,1
ZNF784,0.0392
DCTN4,0.0805
SRPK3,0.2457
DAZL,0.1539
FURIN,0.0316
ETV3L,0.2925
HIST1H2AD,0.0818
GMPPB,0.2457
GPC4,0.662
DCPS,0.0316
DGAT2L6,0.1069
LAMP3,0.1992
NACC2,0.0723
ZZZ3,0.1112
CDNF,0.0597
SESN3,0.0059
PRDM14,0.0723
FAM96B,0.0392
DAPK2,1
TMEM119,0.2925
SLC20A1,0.3389
UBXN11,0.0316
SLC35C1,0.0433
ZDHHC19,0.4458
TRIM7,0.0233
DCP1B,0.0337
EPSTI1,0.2112
GJA10,0.7247
SLC25A23,0.3446
FAM118B,0.1345
MFAP5,0.6312
DSCR3,0.2457
DIO3,0.0392
IARS2,0.427
IMMP2L,0.1992
TGIF2,0.1539
ZDHHC2,0.1992
FBXW11,0.0392
TIMM21,0.0542
CHI3L2,0.0756
HKDC1,0.4214
TRMU,0.0818
SP7,0.0256
EPC1,0.0256
ZMYND15,0.1356
NCSTN,0.1643
GRPR,0.0818
PPAPDC3,0.2457
AMTN,0.0723
OR8B12,0.427
AVPR1A,0.0818
C22orf42,0.0392
ALG5,0.0818
COX7A2L,0.0392
LMNB1,1
ADA,0.2457
JAKMIP1,0.2112
GABRB3,0.0392
GABRA1,0.0392
GABRA3,0.0392
GUCY1A2,9.74E-04
NUP35,0.0059
DNAJA1,0.1112
PHACTR3,0.4884
PDCL,0.0392
C1RL,0.7617
C19orf26,0.1539
C1orf168,0.1992
FAM9B,0.0723
PARP1,0.0023
