KCNA2	ENSG00000177301
AL365361.1	ENSG00000221538
RP11-284N8.3	ENSG00000259834
KCNA3	ENSG00000177272
NRBF2P3	ENSG00000237415
OR11I1P	ENSG00000232791
CD53	ENSG00000143119
RP11-96K19.4	ENSG00000261654
RP11-96K19.2	ENSG00000232811
LRIF1	ENSG00000121931
RP11-96K19.5	ENSG00000273010
CCNT2P1	ENSG00000225672
RNA5SP54	ENSG00000252760
DRAM2	ENSG00000156171
CEPT1	ENSG00000134255
RP5-1180E21.4	ENSG00000272982
RP5-1180E21.5	ENSG00000273221
DENND2D	ENSG00000162777
CHI3L2	ENSG00000064886
CHIAP1	ENSG00000236040
CHIAP2	ENSG00000203878
CHIA	ENSG00000134216
RP5-1125M8.2	ENSG00000229283
RP5-1125M8.3	ENSG00000232240
PIFO	ENSG00000173947
CHIAP3	ENSG00000234020
HIGD1AP12	ENSG00000236012
PGCP1	ENSG00000227179
OVGP1	ENSG00000085465
RP11-552M11.8	ENSG00000260948
UBE2FP3	ENSG00000233337
RP11-552M11.4	ENSG00000243960
WDR77	ENSG00000116455
ATP5F1	ENSG00000116459
C1orf162	ENSG00000143110
ADORA3	ENSG00000121933
RNU6-792P	ENSG00000200360
RAP1A	ENSG00000116473
LINC01160	ENSG00000231346
KRT18P57	ENSG00000215867
RNU6-151P	ENSG00000201028
FAM212B	ENSG00000197852
FAM212B-AS1	ENSG00000227811
DDX20	ENSG00000064703
KCND3	ENSG00000171385
KCND3-IT1	ENSG00000232558
KCND3-AS1	ENSG00000237556
RP11-88H9.2	ENSG00000231437
RP5-965F6.2	ENSG00000231246
TXNP3	ENSG00000234388
CTTNBP2NL	ENSG00000143079
WNT2B	ENSG00000134245
RP4-671G15.2	ENSG00000273483
ST7L	ENSG00000007341
CAPZA1	ENSG00000116489
MRPL53P1	ENSG00000235299
RNU7-70P	ENSG00000252750
MOV10	ENSG00000155363
RP11-426L16.3	ENSG00000225075
RHOC	ENSG00000155366
RP11-426L16.10	ENSG00000271810
PPM1J	ENSG00000155367
RP11-426L16.9	ENSG00000261595
FAM19A3	ENSG00000184599
RP11-426L16.7	ENSG00000234790
RP11-426L16.8	ENSG00000215866
RP3-522D1.1	ENSG00000224167
RP3-522D1.2	ENSG00000228040
SLC16A1	ENSG00000155380
AKR7A2P1	ENSG00000229020
SLC16A1-AS1	ENSG00000226419
RP11-389O22.1	ENSG00000236066
RP11-31F15.2	ENSG00000238198
LRIG2	ENSG00000198799
RLIMP2	ENSG00000237278
RP11-389O22.4	ENSG00000233839
RP11-389O22.5	ENSG00000236887
MAGI3	ENSG00000081026
RP11-512F24.1	ENSG00000232499
MTND5P20	ENSG00000238256
PHTF1	ENSG00000116793
RP4-730K3.3	ENSG00000232450
RSBN1	ENSG00000081019
RP5-1073O3.2	ENSG00000231128
PTPN22	ENSG00000134242
AP4B1-AS1	ENSG00000226167
BCL2L15	ENSG00000188761
AP4B1	ENSG00000134262
DCLRE1B	ENSG00000118655
RP5-1073O3.7	ENSG00000235527
HIPK1	ENSG00000163349
OLFML3	ENSG00000116774
RP4-590F24.1	ENSG00000270780
SYT6	ENSG00000134207
RP4-543J13.1	ENSG00000232895
RP4-591B8.3	ENSG00000271419
TRIM33	ENSG00000197323
RP4-591B8.2	ENSG00000226984
EIF2S2P5	ENSG00000225650
PKMP1	ENSG00000236480
BCAS2	ENSG00000116752
DENND2C	ENSG00000175984
AMPD1	ENSG00000116748
RN7SL432P	ENSG00000242769
NRAS	ENSG00000213281
CSDE1	ENSG00000009307
SIKE1	ENSG00000052723
NR1H5P	ENSG00000227970
SYCP1	ENSG00000198765
TSHB	ENSG00000134200
TSPAN2	ENSG00000134198
RP4-666F24.3	ENSG00000233730
RP4-663N10.1	ENSG00000228035
NGF	ENSG00000134259
RP4-663N10.2	ENSG00000226973
AL512638.1	ENSG00000265534
TCEB1P20	ENSG00000229101
CNOT7P2	ENSG00000232185
RP11-710N8.3	ENSG00000270631
RN7SL420P	ENSG00000239984
SNORA42	ENSG00000207217ENSG00000207475ENSG00000200385ENSG00000207502ENSG00000199787
VANGL1	ENSG00000173218
CASQ2	ENSG00000118729
NHLH2	ENSG00000177551
HNRNPA1P43	ENSG00000214204
RP11-12L8.2	ENSG00000271143
RP11-12L8.1	ENSG00000228127
SLC22A15	ENSG00000163393
RP11-159M11.2	ENSG00000237993
MAB21L3	ENSG00000173212
RP5-1185H19.2	ENSG00000235933
ATP1A1	ENSG00000163399
AL136376.1	ENSG00000269279
ATP1A1OS	ENSG00000203865
RNU6-817P	ENSG00000212385
RP4-655J12.4	ENSG00000233154
RP4-655J12.5	ENSG00000230381
RP5-1086K13.1	ENSG00000224950
CD58	ENSG00000116815
NAP1L4P1	ENSG00000177173
MIR548AC	ENSG00000264419
IGSF3	ENSG00000143061
AL355794.1	ENSG00000238532
MIR320B1	ENSG00000211543
C1orf137	ENSG00000203864
GAPDHP64	ENSG00000231072
NEFHP1	ENSG00000223489
CD2	ENSG00000116824
FTH1P22	ENSG00000225079
AL157904.1	ENSG00000221425
RP4-753F5.1	ENSG00000272715
PTGFRN	ENSG00000134247
RNA5SP55	ENSG00000252510
CD101	ENSG00000134256
RP11-27K13.3	ENSG00000236137
TTF2	ENSG00000116830
MIR942	ENSG00000215930
TRIM45	ENSG00000134253
RPS15AP9	ENSG00000228453
VTCN1	ENSG00000134258
RP11-39H13.1	ENSG00000235202
RP11-188D8.1	ENSG00000271427
MAN1A2	ENSG00000198162
VPS25P1	ENSG00000226755
AL157902.3	ENSG00000236866
FAM46C	ENSG00000183508
AL365331.2	ENSG00000213262
SNORA40	ENSG00000252352ENSG00000237002ENSG00000212455ENSG00000252188ENSG00000212273ENSG00000252049ENSG00000253065ENSG00000212134ENSG00000210825ENSG00000208308ENSG00000252693ENSG00000251704ENSG00000212266ENSG00000252083ENSG00000212363ENSG00000253047ENSG00000212579ENSG00000252138ENSG00000212149ENSG00000222966ENSG00000264043ENSG00000212587
RP11-134N8.2	ENSG00000270719
AL390877.1	ENSG00000228217
GDAP2	ENSG00000196505
WDR3	ENSG00000065183
SPAG17	ENSG00000155761
RNA5SP56	ENSG00000222209
PSMC1P12	ENSG00000226126
RP4-630J13.1	ENSG00000229911
TBX15	ENSG00000092607
RP4-712E4.1	ENSG00000226172
RP4-712E4.2	ENSG00000239216
WARS2	ENSG00000116874
WARS2-IT1	ENSG00000224238
RBMX2P3	ENSG00000223575
RPS3AP12	ENSG00000236804
RP11-418J17.1	ENSG00000231365
RPL6P2	ENSG00000227056
RP11-418J17.3	ENSG00000227712
RP5-834N19.1	ENSG00000232650
RNU1-75P	ENSG00000194297
HAO2	ENSG00000116882
HAO2-IT1	ENSG00000230921
HSD3B2	ENSG00000203859
RP5-871G17.5	ENSG00000232780
HSD3BP2	ENSG00000203858
GAPDHP23	ENSG00000235595
HSD3BP1	ENSG00000187481
GAPDHP58	ENSG00000229570
HSD3B1	ENSG00000203857
GAPDHP32	ENSG00000226443
HSD3BP3	ENSG00000249798
GAPDHP27	ENSG00000239873
HSD3BP4	ENSG00000203855
GAPDHP33	ENSG00000240244
LINC00622	ENSG00000260941
HSD3BP5	ENSG00000198857
ZNF697	ENSG00000143067
PHGDH	ENSG00000092621
HMGCS2	ENSG00000134240
REG4	ENSG00000134193
NBPF7	ENSG00000215864
PFN1P9	ENSG00000227205
NOTCH2P1	ENSG00000226446
ADAM30	ENSG00000134249
RP5-1042I8.7	ENSG00000261662
NOTCH2	ENSG00000134250
RP11-114O18.1	ENSG00000273406
RNU6-465P	ENSG00000207149
RP6-42F4.1	ENSG00000273131
RP11-439A17.7	ENSG00000236933
FAM72B	ENSG00000188610
RP11-439A17.4	ENSG00000227193
RP11-439A17.5	ENSG00000268993
HIST2H3DP1	ENSG00000213244
HIST2H2BA	ENSG00000223345
RP11-439A17.10	ENSG00000234998
RP11-439A17.9	ENSG00000233029
FCGR1B	ENSG00000198019
RP11-343N15.1	ENSG00000230806
SRGAP2C	ENSG00000171943
RP11-343N15.5	ENSG00000269996
AL592494.5	ENSG00000227082
RP11-343N15.2	ENSG00000231429
RP11-344P13.4	ENSG00000228826
RP11-344P13.3	ENSG00000233432
RP11-344P13.6	ENSG00000272583
EMBP1	ENSG00000231752
RP11-344P13.1	ENSG00000224857
RP11-417J8.1	ENSG00000227552
RP11-417J8.2	ENSG00000233798
RP11-417J8.3	ENSG00000230880
RP11-417J8.6	ENSG00000203849
AL583842.3	ENSG00000266657
AL583842.1	ENSG00000239012
AL583842.2	ENSG00000265466
SNX18P15	ENSG00000225015
MIR3118-1	ENSG00000265715
SNX18P16	ENSG00000233218
ANKRD20A12P	ENSG00000242676
RP11-423O2.3	ENSG00000230446
RP11-423O2.2	ENSG00000236055
RP11-423O2.1	ENSG00000230255
ASNSP5	ENSG00000229683
RP11-423O2.5	ENSG00000234978
ANKRD20A14P	ENSG00000232745
RP11-423O2.7	ENSG00000231182
RP11-782C8.2	ENSG00000232274
RP11-782C8.1	ENSG00000230850
RP11-782C8.4	ENSG00000237291
MIR3118-2	ENSG00000265661
RP11-782C8.3	ENSG00000232336
RP11-782C8.5	ENSG00000225278
RP11-782C8.6	ENSG00000231289
RP11-782C8.7	ENSG00000229420
RP11-782C8.8	ENSG00000234654
RP11-435B5.1	ENSG00000225010
RP11-435B5.2	ENSG00000232571
RP11-435B5.3	ENSG00000242569
RP11-435B5.4	ENSG00000185044
RP11-435B5.5	ENSG00000238261
MIR3118-3	ENSG00000266811
BX004987.1	ENSG00000272302
RP11-435B5.6	ENSG00000226897
RP11-435B5.7	ENSG00000235566
RNVU1-1	ENSG00000238603
RP6-206I17.1	ENSG00000223804
RNVU1-2	ENSG00000252135
RNU1-13P	ENSG00000238825
RP6-206I17.2	ENSG00000231734
RNVU1-3	ENSG00000206694
RP6-206I17.3	ENSG00000226637
RP6-206I17.4	ENSG00000240007
PPIAL4G	ENSG00000236334
AL109844.1	ENSG00000263497
FAM72D	ENSG00000215784
SRGAP2B	ENSG00000196369
RP3-365I19.2	ENSG00000271644
RP11-289H16.1	ENSG00000224363
NBPF8	ENSG00000162825
LINC00623	ENSG00000235398
RNVU1-4	ENSG00000207106
AL592284.1	ENSG00000231360
PPIAL4B	ENSG00000255854
RP6-137J22.3	ENSG00000271223
RP11-640M9.1	ENSG00000236943
RNVU1-5	ENSG00000206828
RNU1-59P	ENSG00000201699
RP11-640M9.2	ENSG00000225241
PFN1P2	ENSG00000203843
WI2-1896O14.1	ENSG00000215861
NBPF9	ENSG00000168614
RP4-791M13.3	ENSG00000254539
PDE4DIP	ENSG00000178104
RP4-791M13.4	ENSG00000255148
RP4-791M13.5	ENSG00000254913
AL138796.1	ENSG00000266739
RNU2-38P	ENSG00000222788
AL590452.1	ENSG00000268172
RP11-326G21.1	ENSG00000272755
RN7SKP88	ENSG00000252656
RP4-725K1.1	ENSG00000271546
SEC22B	ENSG00000223380
NUDT4P1	ENSG00000177144
RNU6-1071P	ENSG00000201789
RP11-458D21.6	ENSG00000272709
NOTCH2NL	ENSG00000213240
RP11-458D21.5	ENSG00000255168
NBPF10	ENSG00000163386
RP11-458D21.1	ENSG00000233396
RNVU1-6	ENSG00000201558
HFE2	ENSG00000168509
TXNIP	ENSG00000117289
POLR3GL	ENSG00000121851
ANKRD34A	ENSG00000181039
RP11-315I20.1	ENSG00000234222
LIX1L	ENSG00000152022
RBM8A	ENSG00000131795
GNRHR2	ENSG00000211451
PEX11B	ENSG00000131779
ITGA10	ENSG00000143127
RP11-315I20.3	ENSG00000244619
ANKRD35	ENSG00000198483
PIAS3	ENSG00000131788
NUDT17	ENSG00000186364
POLR3C	ENSG00000186141
RNF115	ENSG00000121848
CD160	ENSG00000117281
PDZK1	ENSG00000174827
GPR89A	ENSG00000117262
WI2-925H4.1	ENSG00000235702
GPR89C	ENSG00000196644
PDZK1P1	ENSG00000215860
RNU1-137P	ENSG00000201105
RP11-94I2.4	ENSG00000234245
RNVU1-7	ENSG00000207418
RP11-94I2.1	ENSG00000229828
NBPF11	ENSG00000152042
WI2-3658N16.1	ENSG00000232637
PFN1P5	ENSG00000227216
ABHD17AP2	ENSG00000198658
RP4-565E6.1	ENSG00000227733
RNA5SP57	ENSG00000238765
HYDIN2	ENSG00000239475
NBPF12	ENSG00000186275
PFN1P8	ENSG00000244371
RP4-704D21.2	ENSG00000234225
NBPF13P	ENSG00000227242
RP11-325P15.1	ENSG00000225603
RNVU1-8	ENSG00000201142
RP11-325P15.2	ENSG00000230832
PRKAB2	ENSG00000131791
RP11-337C18.8	ENSG00000237188
RP11-337C18.10	ENSG00000273071
FMO5	ENSG00000131781
RP11-337C18.9	ENSG00000271721
PDIA3P1	ENSG00000180867
CCT8P1	ENSG00000226015
RP11-337C18.7	ENSG00000236806
CHD1L	ENSG00000131778
RP11-337C18.4	ENSG00000213226
OR13Z1P	ENSG00000226653
OR13Z2P	ENSG00000272443
OR13Z3P	ENSG00000272480
LINC00624	ENSG00000234610
BCL9	ENSG00000116128
ACP6	ENSG00000162836
RN7SL261P	ENSG00000242379
RP11-533N14.3	ENSG00000227139
GJA5	ENSG00000143140
RP11-433J22.2	ENSG00000234482
RP11-433J22.3	ENSG00000234190
RP11-314N2.2	ENSG00000223728
GJA8	ENSG00000121634
GPR89B	ENSG00000188092
RP6-74O6.2	ENSG00000215859
PDZK1P2	ENSG00000244211
XXyac-YX155B6.7	ENSG00000273059
RNU1-129P	ENSG00000206791
RP6-74O6.3	ENSG00000229952
RNVU1-9	ENSG00000206585
XXyac-YX155B6.2	ENSG00000227778
NBPF24	ENSG00000203836
PFN1P4	ENSG00000225080
ABHD17AP1	ENSG00000203835
BX842679.1	ENSG00000269647
XXyac-YX155B6.5	ENSG00000232265
XXyac-YX155B6.6	ENSG00000226335
RNA5SP58	ENSG00000238677
RP11-301M17.2	ENSG00000224335
RP11-301M17.1	ENSG00000227700
RNU1-120P	ENSG00000199879
RP11-495P10.6	ENSG00000234283
RP11-495P10.9	ENSG00000228626
RP11-495P10.8	ENSG00000231196
RP11-495P10.5	ENSG00000238107
RP11-495P10.7	ENSG00000244252
RP11-495P10.4	ENSG00000235988
RP11-495P10.3	ENSG00000224481
RNU1-122P	ENSG00000202408
RP6-74O6.6	ENSG00000272824
RNVU1-10	ENSG00000207340
LINC01138	ENSG00000215863
RNU1-135P	ENSG00000252842
RNVU1-11	ENSG00000202064
RNVU1-12	ENSG00000201183
RP11-495P10.1	ENSG00000231551
RP11-495P10.10	ENSG00000225871
PPIAL4A	ENSG00000255963
RP3-328E19.5	ENSG00000270656
RNVU1-13	ENSG00000212456
RP3-328E19.4	ENSG00000223491
NBPF14	ENSG00000122497
RP11-289I10.2	ENSG00000223612
PPIAL4D	ENSG00000256374
RP11-289I10.3	ENSG00000271291
RNVU1-14	ENSG00000207501
RP11-89F3.2	ENSG00000236140
NBPF20	ENSG00000203832
PFN1P3	ENSG00000234367
RP11-666A1.4	ENSG00000229002
NBPF15	ENSG00000243452
PFN1P7	ENSG00000227212
RP11-666A1.5	ENSG00000237253
RP11-666A1.3	ENSG00000226675
RNVU1-15	ENSG00000207205
RP11-666A1.7	ENSG00000271439
PPIAL4E	ENSG00000231267
PFN1P6	ENSG00000237533
NBPF16	ENSG00000203827
RP11-763B22.4	ENSG00000237343
RP11-763B22.3	ENSG00000233586
RNVU1-16	ENSG00000206968
RP11-763B22.10	ENSG00000270239
PPIAL4F	ENSG00000230582
RP11-763B22.6	ENSG00000235887
RP11-763B22.7	ENSG00000223495
RP11-763B22.9	ENSG00000231448
NKAIN1P1	ENSG00000242943
DRD5P2	ENSG00000175658
RNA5SP59	ENSG00000222854
RP11-14N7.2	ENSG00000232527
AL732363.1	ENSG00000264022
RP11-744H18.1	ENSG00000203825
NBPF23	ENSG00000179571
PFN1P12	ENSG00000226028
RNU1-114P	ENSG00000202167
RNVU1-17	ENSG00000207349
RNU1-92P	ENSG00000252826
RNVU1-18	ENSG00000206737
RP11-403I13.5	ENSG00000232721
RP11-403I13.4	ENSG00000223779
RP11-403I13.6	ENSG00000242352
RP11-403I13.10	ENSG00000270962
LINC00869	ENSG00000226067
RNU1-143P	ENSG00000252105
RP11-403I13.8	ENSG00000235999
RP11-403I13.9	ENSG00000233430
CR812485.1	ENSG00000212044
RP5-998N21.3	ENSG00000237503
FCGR1C	ENSG00000253193
HIST2H2BB	ENSG00000240929
RP5-998N21.4	ENSG00000234571
RP5-998N21.10	ENSG00000273213
RP5-998N21.7	ENSG00000230186
HIST2H3PS2	ENSG00000203818
RP5-998N21.8	ENSG00000268074
FAM72C	ENSG00000203817
RNVU1-19	ENSG00000212544
RP11-277L2.6	ENSG00000271594
PPIAL4C	ENSG00000198161
RP11-277L2.4	ENSG00000268544
RP11-353N4.6	ENSG00000269501
RP11-277L2.3	ENSG00000233368
RP11-277L2.5	ENSG00000269614
RP11-353N4.1	ENSG00000229801
RP11-353N4.8	ENSG00000232151
RNVU1-20	ENSG00000202496
RP11-353N4.7	ENSG00000268554
RP11-353N4.2	ENSG00000239903
RP11-353N4.5	ENSG00000234232
RP11-353N4.3	ENSG00000237168
RNU1-68P	ENSG00000252925
RP11-353N4.4	ENSG00000223759
FAM231D	ENSG00000203815
AL358813.1	ENSG00000197844
AL358813.2	ENSG00000263825
RP11-196G18.1	ENSG00000226500
FCGR1A	ENSG00000150337
HIST2H2BF	ENSG00000203814
RP11-196G18.21	ENSG00000242663
RP11-196G18.3	ENSG00000233030
HIST2H3D	ENSG00000183598
RP11-196G18.23	ENSG00000264207
HIST2H4A	ENSG00000183941
HIST2H3C	ENSG00000203811
HIST2H2AA3	ENSG00000183558
HIST2H2BD	ENSG00000220323
RP11-196G18.22	ENSG00000261716
RP11-196G18.24	ENSG00000272993
HIST2H2BC	ENSG00000203819
HIST2H2AA4	ENSG00000203812
HIST2H3A	ENSG00000203852
HIST2H4B	ENSG00000182217
HIST2H2BE	ENSG00000184678
HIST2H2AC	ENSG00000184260
HIST2H2AB	ENSG00000184270
BOLA1	ENSG00000178096
SV2A	ENSG00000159164
SF3B4	ENSG00000143368
MTMR11	ENSG00000014914
OTUD7B	ENSG00000163113
RP11-458I7.1	ENSG00000223945
VPS45	ENSG00000136631
PLEKHO1	ENSG00000023902
RN7SL480P	ENSG00000266187
ANP32E	ENSG00000143401
RNU2-17P	ENSG00000222222
RP4-790G17.7	ENSG00000271845
CA14	ENSG00000118298
APH1A	ENSG00000117362
C1orf54	ENSG00000118292
C1orf51	ENSG00000159208
MRPS21	ENSG00000187145
PRPF3	ENSG00000117360
RPRD2	ENSG00000163125
TARS2	ENSG00000143374
ECM1	ENSG00000143369
LINC00568	ENSG00000228126
RP11-54A4.2	ENSG00000237781
ADAMTSL4	ENSG00000143382
AL356356.1	ENSG00000225996
MIR4257	ENSG00000264553
ADAMTSL4-AS1	ENSG00000203804
RN7SL473P	ENSG00000264508
RN7SL600P	ENSG00000264584
MCL1	ENSG00000143384
ENSA	ENSG00000143420
GOLPH3L	ENSG00000143457
HORMAD1	ENSG00000143452
RNU6-1042P	ENSG00000206931
CTSS	ENSG00000163131
RP11-363I22.3	ENSG00000236713
CTSK	ENSG00000143387
UBE2D3P3	ENSG00000224690
ARNT	ENSG00000143437
RNU6-1309P	ENSG00000200175
RP11-235D19.2	ENSG00000224800
CYCSP51	ENSG00000229357
SETDB1	ENSG00000143379
CERS2	ENSG00000143418
RP11-316M1.12	ENSG00000259357
RP11-316M1.3	ENSG00000231073
ANXA9	ENSG00000143412
FAM63A	ENSG00000143409
PRUNE	ENSG00000143363
RNU6-884P	ENSG00000200759
BNIPL	ENSG00000163141
C1orf56	ENSG00000143443
CDC42SE1	ENSG00000197622
MLLT11	ENSG00000213190
GABPB2	ENSG00000143458
RP11-68I18.2	ENSG00000233717
RP11-68I18.10	ENSG00000261168
SEMA6C	ENSG00000143434
TNFAIP8L2	ENSG00000163154
SCNM1	ENSG00000163156
LYSMD1	ENSG00000163155
TMOD4	ENSG00000163157
VPS72	ENSG00000163159
PIP5K1A	ENSG00000143398
PSMD4	ENSG00000159352
RP11-126K1.2	ENSG00000232671
ZNF687	ENSG00000143373
PI4KB	ENSG00000143393
RN7SL444P	ENSG00000265753
RP11-126K1.9	ENSG00000273481
RFX5	ENSG00000143390
RP11-126K1.8	ENSG00000224645
RP11-126K1.6	ENSG00000237976
SELENBP1	ENSG00000143416
PSMB4	ENSG00000159377
POGZ	ENSG00000143442
RNY4P25	ENSG00000238711
CGN	ENSG00000143375
SNORA44	ENSG00000252840
TUFT1	ENSG00000143367
RP11-74C1.4	ENSG00000232536
MIR554	ENSG00000207606
RP11-74C1.2	ENSG00000223861
RP11-404E16.1	ENSG00000250734
SNX27	ENSG00000143376
RNU6-1062P	ENSG00000206635
RP11-98D18.1	ENSG00000227045
CELF3	ENSG00000159409
RIIAD1	ENSG00000178796
AL589765.1	ENSG00000240510
RNU6-662P	ENSG00000206980
RP11-98D18.15	ENSG00000269621
RP11-98D18.7	ENSG00000236940
MRPL9	ENSG00000143436
OAZ3	ENSG00000143450
RP11-98D18.3	ENSG00000249602
RP11-98D18.2	ENSG00000232937
RP11-98D18.16	ENSG00000268288
TDRKH	ENSG00000182134
RP11-98D18.9	ENSG00000203288
RP11-98D18.17	ENSG00000269489
LINGO4	ENSG00000213171
RORC	ENSG00000143365
C2CD4D	ENSG00000225556
AL450992.2	ENSG00000234614
THEM5	ENSG00000196407
THEM4	ENSG00000159445
KRT8P28	ENSG00000223810
S100A10	ENSG00000197747
NBPF18P	ENSG00000229021
AL450992.6	ENSG00000240667
S100A11	ENSG00000163191
SPTLC1P4	ENSG00000232678
TCHHL1	ENSG00000182898
TCHH	ENSG00000159450
AL589986.2	ENSG00000226716
HDHD1P2	ENSG00000233792
RPTN	ENSG00000215853
FLG-AS1	ENSG00000237975
RP11-107M16.2	ENSG00000236427
HRNR	ENSG00000197915
FLG	ENSG00000143631
FLG2	ENSG00000143520
RP1-91G5.3	ENSG00000227415
HMGN3P1	ENSG00000183586
CRNN	ENSG00000143536
LCE5A	ENSG00000186207
CRCT1	ENSG00000169509
LCE3E	ENSG00000185966
LCE3D	ENSG00000163202
LCE3C	ENSG00000244057
LCE3B	ENSG00000187238
LCE3A	ENSG00000185962
RP1-52J10.9	ENSG00000226947
LINC00302	ENSG00000176075
LCE2D	ENSG00000187223
LCE2B	ENSG00000159455
LCE2C	ENSG00000187180
LCE2A	ENSG00000187173
LCE4A	ENSG00000187170
C1orf68	ENSG00000198854
RP1-43O17.1	ENSG00000229713
RP1-43O17.2	ENSG00000233819
KPRP	ENSG00000203786
LCE1F	ENSG00000240386
LCE1E	ENSG00000186226
LCE1D	ENSG00000172155
LCE1C	ENSG00000197084
LCE1B	ENSG00000196734
LCE1A	ENSG00000186844
LCE6A	ENSG00000235942
SMCP	ENSG00000163206
IVL	ENSG00000163207
RP1-13P20.6	ENSG00000224308
SPRR4	ENSG00000184148
SPRR1A	ENSG00000169474
SPRR3	ENSG00000163209
RP1-20N18.4	ENSG00000234262
SPRR1B	ENSG00000169469
SPRR2D	ENSG00000163216
SPRR2A	ENSG00000241794
SPRR2B	ENSG00000196805
SPRR2E	ENSG00000203785
SPRR2F	ENSG00000244094
SPRR2C	ENSG00000229035
SPRR2G	ENSG00000159516
RP1-140J1.1	ENSG00000229699
LELP1	ENSG00000203784
PRR9	ENSG00000203783
RP1-140J1.4	ENSG00000230779
LOR	ENSG00000203782
PGLYRP3	ENSG00000159527
PGLYRP4	ENSG00000163218
RNU6-160P	ENSG00000207321
S100A9	ENSG00000163220
S100A12	ENSG00000163221
AL591704.5	ENSG00000237008
S100A8	ENSG00000143546
AL591704.7	ENSG00000224784
S100A7A	ENSG00000184330
AL591704.9	ENSG00000203781
S100A7L2	ENSG00000197364
S100A7	ENSG00000143556
RN7SL44P	ENSG00000263841
BX470102.3	ENSG00000238279
S100A6	ENSG00000197956
S100A5	ENSG00000196420
S100A4	ENSG00000196154
S100A3	ENSG00000188015
S100A2	ENSG00000196754
S100A16	ENSG00000188643
S100A14	ENSG00000189334
S100A13	ENSG00000189171
RP1-178F15.5	ENSG00000271853
S100A1	ENSG00000160678
RP1-178F15.4	ENSG00000272030
CHTOP	ENSG00000160679
SNAPIN	ENSG00000143553
ILF2	ENSG00000143621
NPR1	ENSG00000169418
RN7SL372P	ENSG00000242565
RP11-216N14.1	ENSG00000235015
INTS3	ENSG00000143624
RP11-216N14.8	ENSG00000243613
RP11-216N14.9	ENSG00000233222
SLC27A3	ENSG00000143554
RP11-216N14.5	ENSG00000231827
GATAD2B	ENSG00000143614
RP11-216N14.7	ENSG00000223599
RP11-759F5.1	ENSG00000236327
DENND4B	ENSG00000198837
CRTC2	ENSG00000160741
SLC39A1	ENSG00000143570
RP11-422P24.10	ENSG00000273026
CREB3L4	ENSG00000143578
JTB	ENSG00000143543
RP11-422P24.11	ENSG00000272654
RAB13	ENSG00000143545
RPS27	ENSG00000177954
NUP210L	ENSG00000143552
RP11-422P24.9	ENSG00000231416
RNU6-179P	ENSG00000200220
RPS7P2	ENSG00000231837
MIR5698	ENSG00000263987
TPM3	ENSG00000143549
RN7SL431P	ENSG00000264384
MIR190B	ENSG00000215938
C1orf189	ENSG00000163263
C1orf43	ENSG00000143612
UBAP2L	ENSG00000143569
AL590431.1	ENSG00000252817
HAX1	ENSG00000143575
SNORD59	ENSG00000252682ENSG00000252517
RNU6-239P	ENSG00000212292
RNU6-121P	ENSG00000222457
AQP10	ENSG00000143595
ATP8B2	ENSG00000143515
RNU7-57P	ENSG00000238365
RP11-350G8.4	ENSG00000237920
RP11-350G8.3	ENSG00000226855
RP11-350G8.5	ENSG00000228013
IL6R	ENSG00000160712
RP11-350G8.7	ENSG00000228264
SHE	ENSG00000169291
RP11-350G8.9	ENSG00000273110
TDRD10	ENSG00000163239
UBE2Q1	ENSG00000160714
UBE2Q1-AS1	ENSG00000229780
CHRNB2	ENSG00000160716
RP11-61L14.6	ENSG00000233875
ADAR	ENSG00000160710
AL606500.1	ENSG00000268141
KCNN3	ENSG00000143603
PMVK	ENSG00000163344
RP11-307C12.13	ENSG00000270361
PBXIP1	ENSG00000163346
PYGO2	ENSG00000163348
RP11-307C12.12	ENSG00000271380
SHC1	ENSG00000160691
CKS1B	ENSG00000173207ENSG00000268942
MIR4258	ENSG00000264349
FLAD1	ENSG00000160688
LENEP	ENSG00000163352
ZBTB7B	ENSG00000160685
DCST2	ENSG00000163354
DCST1	ENSG00000163357
RP11-307C12.11	ENSG00000232093
ADAM15	ENSG00000143537
EFNA4	ENSG00000243364
EFNA3	ENSG00000251246ENSG00000143590
EFNA1	ENSG00000169242
SLC50A1	ENSG00000169241
DPM3	ENSG00000179085
RNU7-150P	ENSG00000251780
HMGN2P18	ENSG00000223452
KRTCAP2	ENSG00000163463
RP11-201K10.3	ENSG00000273088
TRIM46	ENSG00000163462
MUC1	ENSG00000185499
MIR92B	ENSG00000271748
THBS3	ENSG00000169231
RP11-263K19.4	ENSG00000231064
MTX1	ENSG00000173171
RP11-263K19.6	ENSG00000236263
GBAP1	ENSG00000160766
MTX1P1	ENSG00000236675
GBA	ENSG00000177628
AL713999.1	ENSG00000216109
FAM189B	ENSG00000160767
SCAMP3	ENSG00000116521
CLK2	ENSG00000176444
HCN3	ENSG00000143630
PKLR	ENSG00000143627
FDPS	ENSG00000160752
RUSC1-AS1	ENSG00000225855
RUSC1	ENSG00000160753
ASH1L	ENSG00000116539
MIR555	ENSG00000207720
RNU6-106P	ENSG00000207134
ASH1L-IT1	ENSG00000227773
RNU6-1297P	ENSG00000207144
POU5F1P4	ENSG00000237872
ASH1L-AS1	ENSG00000235919
RP11-29H23.7	ENSG00000271267
DAP3P1	ENSG00000225082
RP11-29H23.6	ENSG00000223503
RP11-29H23.4	ENSG00000232519
