TRIM25,3.19E-03
APP,3.11E-03
ESR2,2.71E-03
NTRK1,2.37E-03
EGLN3,1.54E-03
EED,1.41E-03
XPO1,1.39E-03
NXF1,1.34E-03
HSP90AA1,1.12E-03
HSPA8,1.06E-03
AGR2,1.01E-03
CFTR,9.13E-04
LARP7,8.86E-04
SRPK2,8.38E-04
ESR1,8.33E-04
CANX,8.24E-04
HEXIM1,8.23E-04
CUL1,7.94E-04
RNF2,7.81E-04
ATG16L1,7.33E-04
POU5F1,7.05E-04
EWSR1,7.00E-04
CUL7,6.65E-04
HSPA5,6.65E-04
OBSL1,6.27E-04
SMAD3,6.15E-04
CCDC8,6.13E-04
ACTC1,6.09E-04
TGOLN2,5.96E-04
CHD3,5.95E-04
SNW1,5.95E-04
MDM2,5.93E-04
CYLD,5.93E-04
SOX2,5.83E-04
SUZ12,5.71E-04
CREB3,5.68E-04
GOLGA2,5.68E-04
HUWE1,5.64E-04
RPA1,5.61E-04
WDTC1,5.58E-04
MAPK6,5.38E-04
RC3H2,4.94E-04
ITGA4,4.94E-04
WWOX,4.87E-04
RIPK4,4.81E-04
HERC2,4.79E-04
YWHAG,4.71E-04
RELA,4.70E-04
LAMP1,4.68E-04
CUL2,4.57E-04
HDAC2,4.54E-04
KDM1A,4.44E-04
SMURF1,4.42E-04
ARRB2,4.33E-04
CUL5,4.30E-04
MYH9,4.28E-04
USP7,4.26E-04
SQSTM1,4.18E-04
MAPK1,3.99E-04
DLD,3.98E-04
ATXN1,3.97E-04
PPP1CA,3.95E-04
CBL,3.93E-04
IKBKG,3.92E-04
PDK1,3.83E-04
DCTN1,3.82E-04
HECW2,3.81E-04
HDAC6,3.74E-04
ENO1,3.74E-04
XRCC6,3.73E-04
YAP1,3.72E-04
RPS6,3.72E-04
STAT3,3.67E-04
SIRT1,3.62E-04
FBL,3.60E-04
JUN,3.60E-04
ILF3,3.60E-04
FLT3,3.58E-04
TNIK,3.56E-04
FYN,3.55E-04
CEP128,3.54E-04
SMARCA4,3.51E-04
PDE4DIP,3.49E-04
MDC1,3.48E-04
CCT2,3.47E-04
PAN2,3.42E-04
HGS,3.36E-04
CSNK2B,3.35E-04
ATP5F1B,3.35E-04
DDB1,3.34E-04
COPS6,3.33E-04
TUBG1,3.32E-04
TES,3.30E-04
CRK,3.29E-04
RNF31,3.28E-04
NR3C1,3.24E-04
HNRNPM,3.24E-04
FAF2,3.22E-04
TJP1,3.12E-04
SSX2IP,3.10E-04
RB1,3.09E-04
NOTCH1,3.09E-04
TRMT61B,3.07E-04
ILF2,3.04E-04
ALB,3.02E-04
ADRB2,3.02E-04
TNF,3.02E-04
XRCC5,2.99E-04
GAPDH,2.97E-04
UBL4A,2.96E-04
NF2,2.95E-04
MTNR1B,2.94E-04
LRRK2,2.90E-04
LMO2,2.89E-04
SFN,2.87E-04
LIMA1,2.87E-04
DBN1,2.85E-04
CD44,2.82E-04
FOXA1,2.82E-04
ABCE1,2.78E-04
PYHIN1,2.78E-04
PML,2.77E-04
IGF1R,2.75E-04
KAT5,2.75E-04
TUBA1C,2.75E-04
SFXN1,2.74E-04
SMAD1,2.74E-04
ZNF746,2.72E-04
BARD1,2.72E-04
CDC16,2.71E-04
UBE2N,2.70E-04
YBX1,2.70E-04
KPNA2,2.69E-04
JUP,2.68E-04
WWP2,2.67E-04
RPS2,2.67E-04
SPTAN1,2.66E-04
TRAF1,2.64E-04
MATR3,2.64E-04
NR4A1,2.63E-04
KAT2B,2.63E-04
UBQLN1,2.62E-04
CTTN,2.62E-04
RUNX1,2.62E-04
SRRM2,2.60E-04
MAPK8,2.60E-04
ECH1,2.57E-04
METTL3,2.56E-04
KCNMA1,2.55E-04
HNRNPA2B1,2.54E-04
CCT8,2.53E-04
SH3KBP1,2.51E-04
WDR5,2.49E-04
DNM1L,2.47E-04
OTUB1,2.45E-04
STIP1,2.45E-04
WDR77,2.44E-04
HNRNPH1,2.41E-04
PSMC3,2.41E-04
SDCBP,2.41E-04
CCT5,2.40E-04
RPL18,2.38E-04
PSME3,2.37E-04
GRWD1,2.37E-04
FGFR4,2.37E-04
RPS3A,2.36E-04
SF3B3,2.35E-04
MTUS2,2.35E-04
ATM,2.33E-04
DVL2,2.32E-04
PTGIR,2.32E-04
CYFIP1,2.32E-04
TRIP6,2.31E-04
