ESR2,2.87E-03
NTRK1,2.86E-03
FANCD2,1.96E-03
EGFR,1.65E-03
MOV10,1.61E-03
TP53,1.44E-03
EFTUD2,1.29E-03
RNF123,1.22E-03
BRCA1,1.19E-03
LNX1,1.10E-03
CFTR,1.01E-03
HEXIM1,1.01E-03
MCM2,9.64E-04
EP300,9.55E-04
AGR2,9.36E-04
LARP7,9.16E-04
CANX,8.13E-04
CCDC8,8.12E-04
FBXO6,7.74E-04
FN1,7.67E-04
CYLD,7.54E-04
HSPA5,7.51E-04
EZH2,7.46E-04
EWSR1,7.31E-04
CTNNB1,7.24E-04
TNIK,7.21E-04
CUL7,6.82E-04
CDC5L,6.79E-04
HNRNPU,6.67E-04
OBSL1,6.51E-04
GSK3B,6.40E-04
SRC,6.19E-04
RC3H2,5.85E-04
ALB,5.77E-04
PTEN,5.75E-04
TGOLN2,5.75E-04
TCTN3,5.74E-04
CDK9,5.67E-04
CHD4,5.66E-04
MAP4K4,5.63E-04
RC3H1,5.55E-04
FBXO7,5.49E-04
EEF1A1,5.48E-04
RPA1,5.42E-04
ITGA4,5.40E-04
TP53BP1,5.22E-04
DCPS,5.12E-04
BTRC,5.08E-04
HDAC1,5.05E-04
HSPB1,5.02E-04
PMPCB,4.99E-04
MAPK6,4.97E-04
HSP90AB1,4.85E-04
CLU,4.79E-04
PDK1,4.72E-04
IFI16,4.61E-04
PTCH1,4.48E-04
HTT,4.41E-04
RPA3,4.40E-04
TMPO,4.39E-04
VIPR2,4.34E-04
SYNCRIP,4.32E-04
PPP2R1A,4.27E-04
EZR,4.27E-04
MED4,4.26E-04
ERBB2,4.26E-04
CREBBP,4.24E-04
VIM,4.22E-04
NME2,4.21E-04
DLD,4.17E-04
HECW2,4.12E-04
PDE4DIP,4.10E-04
RIOK1,4.07E-04
MYH9,4.03E-04
HNRNPH1,3.96E-04
MYO18A,3.96E-04
IQGAP1,3.90E-04
KPNB1,3.90E-04
POLR2A,3.87E-04
DLGAP1,3.83E-04
PIK3R1,3.82E-04
PAN2,3.81E-04
EPB41L3,3.76E-04
IQCB1,3.75E-04
HNRNPM,3.75E-04
MRM1,3.74E-04
NFYC,3.73E-04
TRMT61B,3.71E-04
AR,3.69E-04
C1QBP,3.67E-04
CRYL1,3.65E-04
KDM1A,3.60E-04
MDC1,3.59E-04
CBL,3.55E-04
WDR77,3.53E-04
ENO1,3.51E-04
LRRK2,3.47E-04
CEP128,3.45E-04
NEDD4,3.42E-04
ZDHHC17,3.41E-04
UBB,3.39E-04
TES,3.36E-04
TCTN2,3.34E-04
HDAC2,3.33E-04
PCM1,3.28E-04
KLHL42,3.27E-04
RNF31,3.27E-04
ADRB2,3.25E-04
DDX1,3.25E-04
ANK1,3.21E-04
SNX27,3.20E-04
DDX5,3.19E-04
SDHA,3.13E-04
ERBB3,3.12E-04
MYO6,3.11E-04
PEX5L,3.09E-04
TCF3,3.08E-04
MAPK3,3.07E-04
PABPC1,3.06E-04
GSTM1,3.03E-04
CREB3,3.03E-04
ILK,3.00E-04
TERF1,3.00E-04
CAPZA2,2.98E-04
NUP107,2.97E-04
TOMM22,2.97E-04
MYO1C,2.95E-04
HNRNPF,2.90E-04
TP63,2.88E-04
MAPK14,2.88E-04
VTN,2.86E-04
NF2,2.86E-04
RPGRIP1L,2.85E-04
SIRT1,2.84E-04
DDX3X,2.82E-04
SMAD4,2.82E-04
PARP1,2.80E-04
ZNF746,2.78E-04
CDC20,2.77E-04
KAT5,2.75E-04
RNH1,2.75E-04
COX15,2.75E-04
ESRRB,2.74E-04
EPRS1,2.73E-04
FBXO25,2.72E-04
DNM1L,2.70E-04
ABCE1,2.68E-04
PML,2.67E-04
GRIP1,2.67E-04
RTN4,2.67E-04
SMARCA4,2.66E-04
OS9,2.64E-04
PAXIP1,2.63E-04
ACTG1,2.63E-04
LATS2,2.61E-04
NOTCH1,2.61E-04
EEF2,2.57E-04
NOP56,2.56E-04
BARD1,2.56E-04
PRMT5,2.54E-04
PPT1,2.54E-04
LARS1,2.54E-04
PAFAH1B1,2.53E-04
LRPPRC,2.53E-04
SPTBN1,2.52E-04
PHGDH,2.50E-04
PKM,2.50E-04
QARS1,2.50E-04
HGS,2.49E-04
PIKFYVE,2.49E-04
APC,2.47E-04
TUBA1C,2.46E-04
SFXN1,2.46E-04
METTL3,2.45E-04
HSPH1,2.45E-04
TSC1,2.45E-04
LIMA1,2.44E-04
RB1,2.44E-04
SPDL1,2.44E-04
MICU2,2.43E-04
LDHA,2.41E-04
RDH13,2.41E-04
YES1,2.41E-04
TWISTNB,2.39E-04
TDGF1,2.38E-04
SSX2IP,2.37E-04
CASP8,2.37E-04
NINL,2.37E-04
IARS1,2.36E-04
RPS6KB2,2.35E-04
KALRN,2.35E-04
REST,2.34E-04
MED23,2.34E-04
NPHP4,2.34E-04
RPTOR,2.34E-04
SFXN5,2.33E-04
RPN1,2.33E-04
UCHL5,2.32E-04
TCTN1,2.28E-04
TRAF1,2.27E-04
GRK5,2.27E-04
TKT,2.26E-04
NCOR1,2.26E-04
ATXN3,2.26E-04
DDX17,2.25E-04
ISG15,2.24E-04
DNAJC7,2.23E-04
RRS1,2.22E-04
LGR4,2.21E-04
MTUS2,2.20E-04
ACAT1,2.20E-04
CALU,2.20E-04
MTHFD1,2.19E-04
THBS3,2.18E-04
SKAP1,2.17E-04
ABCG8,2.17E-04
MRPL4,2.16E-04
DAXX,2.15E-04
SF3B2,2.15E-04
CEP290,2.15E-04
SEC16A,2.14E-04
TUFM,2.14E-04
SETDB1,2.14E-04
