CACNA1B,0.0069
KEAP1,0.0119
COPB1,0.093
PHTF1,0.0418
KCNQ2,9.99E-04
SLC9A2,0.2064
ATP1A3,0.0076
GABRG2,4.54E-04
ZNF100,0.0622
CUX1,0.004
SCN1A,0.0055
ARNT2,0.0244
RIOK2,0.1141
MBOAT1,0.0999
HSD17B4,0.0529
COL6A6,0.0651
MCM5,1
EBI3,0.0047
MTMR3,0.0808
OR8K1,0.0406
PDIA3,0.0915
PMPCA,0.0999
GGPS1,0.0018
RTFDC1,0.0406
C19orf40,0.0028
FNDC7,0.0245
GRIA4,0.0324
KDM6B,0.6243
EVPL,0.1292
PIP5K1C,0.0086
ANKMY2,0.0022
ZNF536,0.2262
GIGYF1,0.251
KCNQ5,0.0414
CSNK1E,0.0279
INTS2,0.2064
ESCO1,8.75E-04
VWCE,0.0055
PARD3B,0.5752
CEP44,0.0324
KIF18B,0.0244
GLDN,0.0642
ALDH1L1,0.3403
C6,0.1005
EXOC6,0.0374
TBCK,0.075
MAD1L1,0.5384
WDR83,0.5262
PCDH12,0.3803
BRPF3,0.192
CDH7,0.3083
MYLK4,0.0179
PRKCG,0.0174
DENND1C,0.0213
DRC1,0.4031
COL19A1,0.0375
SCN1B,0.0279
UNC50,0.0227
SOX13,0.0188
TESK2,0.0094
SRRM1,0.0174
UCP3,0.0999
GMCL1,0.0227
ZNF787,0.0227
ZNF583,0.0915
PNPLA1,0.0059
RTCA,0.0637
SAMD9L,0.8205
PRIM1,0.0414
KIAA1211L,0.0414
KCNA2,0.0101
SNAP47,0.0775
MTNR1B,0.0188
PIGN,0.1251
KIF25,0.0053
MAK16,0.2358
XPO7,0.0406
MYO10,0.0062
TANC2,0.0444
ATP8B1,0.5757
TMEM260,0.1259
CILP,0.6884
OTUD7B,0.0325
CNGA3,0.0128
SOGA1,0.166
FAT4,0.0826
SLC6A17,0.0124
SLC46A2,0.0775
PMM1,0.0213
IFT81,0.0374
PLCB2,0.3083
PZP,0.4018
FAM81B,0.2529
CSGALNACT1,0.2262
HEXIM2,0.0124
RPS6KC1,0.0122
SPATA13,0.2793
GAK,0.3142
ATXN1,0.5166
TEX14,0.1727
MTOR,0.1891
NFASC,0.1005
COMP,0.2735
F8,0.002
GALR1,9.22E-04
NELFB,0.2602
PLEKHB2,0.0418
OR10J1,0.0227
RPL12,0.0988
CNPY2,0.0915
PABPN1,0.0545
HIST1H4G,0.02
OR13C5,0.4134
SLC6A1,0.02
LACTB,0.0545
BCL2L2-PABPN1,0.2041
C11orf74,0.02
CCNG2,0.3716
IFT57,0.1585
CRX,0.2358
TSTD2,0.4439
RPS19BP1,0.0028
DDX59,0.4353
PUSL1,0.0015
OR5M1,0.0406
IFNAR2,1
ESRRG,0.3165
MRPS23,0.0637
APMAP,0.0324
FHIT,0.0047
SLMO1,0.0988
FOXD4L1,0.02
HLA-DQA2,0.1234
FAM83E,0.0642
FIP1L1,0.2602
PTRF,0.3165
SAMD12,0.0545
OR5B21,0.2358
LYZL4,0.1496
CHCHD6,0.1496
GDAP2,0.1234
TMEM19,1
ALG14,0.2602
ZDHHC22,0.0988
GPKOW,0.2041
FGFRL1,0.02
EIF2B3,0.0529
BEST1,1
SV2C,0.4134
BRMS1L,0.02
EEF1A2,0.02
UTP11L,0.0174
ACSL4,0.1585
KLK7,0.2358
KLK1,0.0808
SAP30L,0.0988
NSMCE2,0.3716
RORB,0.02
USF1,0.0227
PHF19,0.6415
GSX1,0.02
KRT86,0.6832
PPP4R4,0.4353
DPRX,0.3165
STK3,0.0101
PPAPDC3,0.0043
DUSP14,0.0018
PLXDC1,0.0999
GPR149,0.2602
C22orf31,0.0988
TRAF3,0.0988
EFNB1,0.02
FAM174A,0.0988
EPCAM,0.2041
IQSEC2,0.02
PCDHGA2,0.5757
TRMT1L,0.0775
RABGEF1,0.0279
PDE12,0.1496
AIRE,0.0642
TFPI2,0.1585
KIAA1109,0.5801
DMXL2,0.0175
MGRN1,0.3606
SUPT16H,0.0227
HP,0.0374
PLEKHM3,0.1249
CREB3,0.0182
XXYLT1,0.2358
SLC32A1,0.0637
APEH,0.0497
DDX55,0.2262
ZNF529,0.5139
GJB4,0.0349
ZNF417,0.0127
SLC35B2,0.0999
PLA2G4D,0.6046
ZNF251,0.0098
MFSD7,0.0561
ORC4,0.0579
ZFC3H1,0.5139
CELA3A,0.1745
RPTN,0.0368
SRPX,0.0155
CLTC,0.0076
EPS8,0.5406
TOB1,0.1249
RGS4,0.1234
PDCL2,0.0043
ALKBH1,0.0034
SLC2A12,0.1234
ZC3H3,0.0019
MSH2,0.2388
LRBA,0.041
MYO18A,0.0359
TNNI3K,0.5384
CHPF2,0.4447
LIPE,0.166
LRIG3,0.1905
PLIN4,0.2148
OSBPL2,0.0497
TRMT6,0.1056
VPS41,0.075
SLC27A6,0.0418
EWSR1,0.0279
ZNF25,0.0041
ZNF695,0.1745
METTL22,0.192
FGFR1,0.1382
CHL1,0.1817
TMC6,0.2611
LEPR,0.2064
CREBZF,0.3083
ABI3BP,0.8098
ESCO2,0.0025
ANK3,1
ARAP2,0.0292
ANKRD12,0.0019
LTBP2,1
STAB1,0.5115
PARP8,0.0579
MON1B,0.7559
GANAB,0.0059
SLC4A4,0.0418
LRRTM3,0.0406
KY,0.0775
EPHB4,0.0494
IRF7,0.0529
ABCG4,0.1585
VNN2,0.0622
APC2,0.0494
SNTB1,0.2529
TGFBR3,0.3326
CEP76,0.0915
CEP89,0.4031
TYRO3,0.0642
SMPD3,0.318
CWC27,0.1249
EHD3,0.1234
CD68,0.4601
FBXL13,0.4134
FBXL22,0.0579
ZNF419,1
MN1,0.0642
ZNF285,0.1249
ADAT2,0.0915
KDM4A,0.5757
ANAPC1,0.4601
SLC26A10,0.1141
PGAP2,1
GRIK4,0.163
APOL1,0.0642
SYTL4,0.0279
ASAP1,0.0124
ESF1,0.2882
MAN2B2,0.679
PROM2,0.0094
ALPI,1
SIPA1,0.163
CPB1,0.0275
RGS3,0.0597
OTUD4,0.0999
KLF17,0.0775
EML6,0.0782
AFG3L2,0.2611
MED1,0.2601
EXOC7,0.1745
CD163,0.318
ILVBL,0.2262
WDR96,0.0029
INSC,0.6603
ACSS2,0.1817
FAM171A1,0.2882
ARID4B,0.0449
USP6,4.75E-05
SMCHD1,0.2064
DUSP27,0.6396
LRIF1,0.3724
AMT,0.3907
POLR3E,0.1817
SLC2A11,0.0808
SUGP2,0.0182
TP53BP1,0.1239
CEP350,0.0624
AEBP1,0.093
KNTC1,0.4519
PITPNM2,0.5299
TNRC6C,0.1226
MCMBP,0.1234
ACBD4,0.1962
CYBRD1,0.0414
GNS,0.2602
OR11G2,0.2602
MC1R,0.1251
IHH,0.0915
SLC2A4RG,0.3165
OR56A4,0.0406
CPSF6,0.0101
PSMC6,0.0545
USP14,0.2041
FOXC2,0.1496
SYCP3,0.1496
CAMK4,0.3716
