CACNA1B,1
KEAP1,0.6004
COPB1,0.6004
PHTF1,0.6031
KCNQ2,0.6031
SLC9A2,0.5343
ATP1A3,0.2041
GABRG2,0.4574
ZNF100,0.1496
CUX1,0.3821
SCN1A,0.6031
ARNT2,0.2041
RIOK2,1
MBOAT1,1
HSD17B4,0.3677
COL6A6,1
MCM5,0.6031
EBI3,0.4574
MTMR3,1
OR8K1,1
PDIA3,1
PMPCA,1
GGPS1,1
RTFDC1,1
C19orf40,1
FNDC7,0.1496
GRIA4,0.6107
KDM6B,0.3751
EVPL,0.7591
PIP5K1C,0.6107
ANKMY2,1
ZNF536,0.6031
GIGYF1,1
KCNQ5,1
CSNK1E,1
INTS2,0.5343
ESCO1,1
VWCE,0.2041
PARD3B,0.4574
CEP44,1
KIF18B,0.6004
GLDN,1
ALDH1L1,0.6004
C6,0.1496
EXOC6,0.2602
TBCK,0.5343
MAD1L1,0.5343
WDR83,1
PCDH12,0.3165
BRPF3,0.5343
CDH7,1
MYLK4,0.2633
PRKCG,1
DENND1C,1
DRC1,1
COL19A1,0.4574
SCN1B,1
UNC50,1
SOX13,0.5343
TESK2,1
SRRM1,1
UCP3,1
GMCL1,0.3677
ZNF787,0.2633
ZNF583,0.3677
PNPLA1,1
RTCA,0.2633
SAMD9L,0.6004
PRIM1,1
KIAA1211L,1
KCNA2,1
SNAP47,1
MTNR1B,1
PIGN,1
KIF25,1
MAK16,1
XPO7,1
MYO10,0.1234
TANC2,0.3953
ATP8B1,0.6004
TMEM260,1
CILP,1
OTUD7B,1
CNGA3,1
SOGA1,1
FAT4,0.7668
SLC6A17,0.1496
SLC46A2,0.1417
PMM1,1
IFT81,1
PLCB2,1
PZP,0.4574
FAM81B,1
CSGALNACT1,1
HEXIM2,1
RPS6KC1,1
SPATA13,0.6004
GAK,1
ATXN1,0.5343
TEX14,1
MTOR,0.0999
NFASC,0.6616
COMP,0.6031
F8,0.6031
GALR1,1
NELFB,1
PLEKHB2,0.3677
OR10J1,0.1417
RPL12,0.1417
CNPY2,0.5343
PABPN1,0.1417
HIST1H4G,1
OR13C5,0.3677
SLC6A1,1
LACTB,1
BCL2L2-PABPN1,0.1417
C11orf74,1
CCNG2,1
IFT57,1
CRX,1
TSTD2,0.3677
RPS19BP1,1
DDX59,0.5343
PUSL1,1
OR5M1,1
IFNAR2,1
ESRRG,1
MRPS23,1
APMAP,0.3677
FHIT,1
SLMO1,1
FOXD4L1,1
HLA-DQA2,1
FAM83E,1
FIP1L1,1
PTRF,1
SAMD12,1
OR5B21,0.1417
LYZL4,1
CHCHD6,1
GDAP2,1
TMEM19,1
ALG14,1
ZDHHC22,0.1496
GPKOW,0.2633
FGFRL1,1
EIF2B3,1
BEST1,0.4574
SV2C,0.6004
BRMS1L,1
EEF1A2,1
UTP11L,0.3677
ACSL4,1
KLK7,0.4574
KLK1,1
SAP30L,0.1417
NSMCE2,1
RORB,0.1417
USF1,1
PHF19,0.3165
GSX1,1
KRT86,1
PPP4R4,0.2633
DPRX,1
STK3,1
PPAPDC3,1
DUSP14,1
PLXDC1,0.0545
GPR149,1
C22orf31,1
TRAF3,1
EFNB1,1
FAM174A,1
EPCAM,0.5343
IQSEC2,0.3677
PCDHGA2,0.5343
TRMT1L,0.02
RABGEF1,0.2633
PDE12,1
AIRE,1
TFPI2,1
KIAA1109,0.1382
DMXL2,1
MGRN1,1
SUPT16H,1
HP,1
PLEKHM3,1
CREB3,0.6004
XXYLT1,1
SLC32A1,0.1417
APEH,1
DDX55,0.5343
ZNF529,1
GJB4,1
ZNF417,1
SLC35B2,1
PLA2G4D,1
ZNF251,0.6031
MFSD7,1
ORC4,0.3677
ZFC3H1,1
CELA3A,1
RPTN,1
SRPX,1
CLTC,1
EPS8,0.3165
TOB1,1
RGS4,1
PDCL2,1
ALKBH1,1
SLC2A12,1
ZC3H3,1
MSH2,1
LRBA,0.3821
MYO18A,0.2367
TNNI3K,0.0988
CHPF2,1
LIPE,0.4574
LRIG3,1
PLIN4,1
OSBPL2,0.2633
TRMT6,1
VPS41,1
SLC27A6,0.2633
EWSR1,1
ZNF25,1
ZNF695,1
METTL22,1
FGFR1,1
CHL1,1
TMC6,1
LEPR,1
CREBZF,1
ABI3BP,1
ESCO2,0.3677
ANK3,0.1817
ARAP2,1
ANKRD12,0.2422
LTBP2,1
STAB1,0.4134
PARP8,1
MON1B,0.0915
GANAB,1
SLC4A4,1
LRRTM3,1
KY,1
EPHB4,1
IRF7,1
ABCG4,0.3677
VNN2,0.2633
APC2,1
SNTB1,1
TGFBR3,1
CEP76,0.5343
CEP89,1
TYRO3,1
SMPD3,0.5343
CWC27,1
EHD3,0.5343
CD68,1
FBXL13,1
FBXL22,0.3677
ZNF419,0.5343
