CCDC60,0.0002269
CD34,0.0002894
SCN10A,0.0004845
CASP1,0.0005319
SNRK,0.0005754
SYT17,0.0005973
CCDC102B,0.0006046
GYG1,0.0006606
USF2,0.0007518
DOPEY2,0.0007853
MDFIC,0.0008301
COL21A1,0.0009983
CCND1,0.0011
YIF1B,0.0011
TMEM220,0.0011
OSBPL1A,0.0012
OLFML3,0.0015
GKAP1,0.0015
TRIM65,0.0016
TUBA1A,0.0018
CEBPE,0.0018
RAB3GAP1,0.0018
CD101,0.002
ZNF560,0.002
OR9I1,0.0021
IER2,0.0021
XKR4,0.0024
GUCY2F,0.0025
SERPINA3,0.0026
OXCT1,0.0027
SSBP4,0.0027
RHOBTB2,0.0028
SLCO4A1,0.0028
LDB2,0.0028
FAM214A,0.0028
TBC1D14,0.0029
POGLUT1,0.0029
EVX1,0.0029
HIST2H2BF,0.0031
EFHC1,0.0033
ZNF471,0.0033
SPAG16,0.0036
DGKZ,0.0036
PTPN6,0.0037
DHODH,0.0037
CCDC169,0.004
AFMID,0.004
EPB41L4B,0.004
CLK1,0.0042
SLC3A2,0.0042
EHD2,0.0042
AGBL2,0.0044
LRRC16B,0.0046
EYS,0.0049
APC,0.0051
STAG1,0.0053
KRTAP5-1,0.0054
IMPDH1,0.0054
ZKSCAN7,0.0054
VPS9D1,0.0054
FAM161B,0.0054
ZNF169,0.0054
ICOS,0.0056
IRAK4,0.0056
ZNF358,0.0056
LRRN4CL,0.0058
ANKRD23,0.0058
CXCR2,0.0062
GLT6D1,0.0062
ZSWIM6,0.0065
ITGB1,0.0065
SRPK2,0.0065
HAUS8,0.0065
ATP7B,0.0069
KCTD16,0.0071
MED12,0.0075
SS18,0.0076
NUP50,0.0076
NPAS1,0.0077
SRSF4,0.0077
SLC41A1,0.0078
FGF14,0.0078
DOLPP1,0.0078
ZNF277,0.0078
ELFN1,0.0079
LAMC2,0.008
ALOX5,0.0082
OGDH,0.0084
PTCHD3,0.0084
CDON,0.0086
ADCY4,0.0086
TNIK,0.0087
DPP3,0.0088
IMPG1,0.0088
TCTA,0.0091
ZNF383,0.0091
NCOA2,0.0092
KCNH3,0.0094
TSSK1B,0.0094
SDC3,0.0094
SLC2A12,0.0094
RERGL,0.0095
IFT27,0.0095
KCTD12,0.0095
MAGEB4,0.0095
ALG14,0.0095
KRTAP12-4,0.0095
MPV17L,0.0095
BHLHE22,0.0095
ARPC3,0.0095
OSCAR,0.0095
DSCR4,0.0095
CCDC63,0.0097
NECAB3,0.0097
CHEK1,0.0097
GGNBP2,0.0097
PPP2R1B,0.0097
NT5E,0.0097
PDE12,0.0097
GLI1,0.01
RASGRP2,0.01
PDSS1,0.0103
MICB,0.0103
PPP4R2,0.0103
OR4D5,0.0103
ACBD3,0.0103
RAB23,0.0108
MRGPRE,0.0108
MAP7D2,0.0108
KRT20,0.0108
GNG12,0.0108
NPY,0.0108
SF3B14,0.0108
IL1RL2,0.0109
PCDHB7,0.0109
PHF15,0.0111
HS6ST1,0.0115
LMO4,0.0115
RBL2,0.0119
HOXC10,0.0119
ZNF512,0.0119
FNDC1,0.0123
ABCC6,0.0123
LGMN,0.0123
SMG8,0.0123
TGM7,0.0124
ARNT,0.0124
ZNF395,0.0124
RPS2,0.0124
LPPR4,0.0126
DHX9,0.0128
MTSS1L,0.0131
ATP13A3,0.0132
AFTPH,0.0132
AGPAT3,0.0132
SLC2A11,0.0132
C2orf71,0.0132
ZBTB9,0.0134
LCNL1,0.0134
ASNSD1,0.0134
ACTR5,0.0134
ABHD16B,0.0134
CYTH4,0.0134
CAP1,0.0134
OR4A16,0.0134
NPHP4,0.0135
FANCI,0.0135
PLCD1,0.0135
GJB4,0.0139
ITFG3,0.0139
CSRNP2,0.0144
FBXO38,0.0144
WDR46,0.0144
GLTPD1,0.0146
GPR26,0.0146
NSMCE2,0.0146
PEBP4,0.0146
NECAP1,0.0146
BTF3,0.0146
ANKRD22,0.0146
CAV1,0.0146
ENPP4,0.0148
SCAMP5,0.0148
PCDH11X,0.0148
OR2AK2,0.0148
FAHD1,0.0148
