SFTPA1,0.0001333
GATA4,0.0002022
TECPR1,0.0002869
IL23R,0.0003024
DOK2,0.000512
GTF2IRD1,0.0005212
FAM134A,0.0006131
NFIA,0.0008043
METTL14,0.0008215
NOMO1,0.0009547
SPATA2L,0.0011
EGFR,0.0012
ATRX,0.0013
KDM4E,0.0013
SLC34A3,0.0013
TBX10,0.0016
PRKCD,0.0018
KRCC1,0.0018
TNNI3,0.0018
CENPK,0.0018
OLIG3,0.0018
WDR78,0.002
FAN1,0.0021
NEK8,0.0023
CEP152,0.0024
GTF3C1,0.0025
NAIP,0.0026
PTPRM,0.0027
KERA,0.0027
CRADD,0.0027
FANCG,0.0028
MC5R,0.003
TTC23L,0.003
FBXL20,0.003
ULK4,0.0031
ASB16,0.0032
BTNL3,0.0032
SRRD,0.0032
SPDYA,0.0033
SYNJ2BP,0.0033
HIP1R,0.0034
THBS4,0.0034
COL6A6,0.0035
KIAA1958,0.004
CCDC110,0.004
NQO1,0.0049
CLDN3,0.0049
RAB3GAP1,0.0049
PKDREJ,0.0049
NPSR1,0.005
OFD1,0.005
EPN2,0.0053
EYS,0.0053
KCNC2,0.0054
ACKR4,0.0054
RPL18A,0.0054
PCBP3,0.0054
ETS1,0.0056
TMC4,0.0056
ABCB11,0.0056
GATSL3,0.0058
SLC12A2,0.0058
HSD17B10,0.0059
FAU,0.0059
OR2T12,0.0059
PHF21B,0.0059
DMD,0.006
PIK3CB,0.006
BRMS1,0.0061
CD300LD,0.0061
F3,0.0061
IFNB1,0.0061
INHBC,0.0061
HCLS1,0.0061
SYT11,0.0061
RFX5,0.0061
NUDT22,0.0061
HIST1H4B,0.0061
NISCH,0.0062
RPE65,0.0062
STAT6,0.0062
STK32B,0.0062
ATXN1,0.0063
CDHR1,0.0063
BAZ2B,0.0065
GUCY1B3,0.0069
WDR20,0.0069
AGPAT2,0.007
FSIP1,0.007
C1RL,0.0072
L3MBTL1,0.0074
PARVA,0.0074
ACTG2,0.0074
ZFPL1,0.0074
HEXA,0.008
AMT,0.008
GCOM1,0.008
ZNF473,0.008
ZHX2,0.0083
PCSK4,0.0083
CCDC41,0.0083
GJB4,0.0083
ZNF365,0.0084
MTNR1B,0.0087
PSMC1,0.0087
IL1R2,0.0088
AK8,0.0088
ELF4,0.0089
RNF25,0.0089
GPR63,0.0089
SRP54,0.0089
OR8H1,0.0089
CAPN3,0.0091
ZNF641,0.0091
CDK13,0.0093
FOSB,0.0093
HSPB7,0.0094
TTC22,0.0094
USP40,0.0095
XCR1,0.0095
SOX10,0.0095
CSRNP3,0.0096
KCND1,0.01
ZNF540,0.01
LOXHD1,0.01
PALLD,0.0101
MLH3,0.0102
SRSF12,0.0103
NPC2,0.0103
ZMYM1,0.0104
RAB5B,0.0106
GCSAM,0.0106
FGFBP3,0.0106
KRTAP5-11,0.0106
ATP7B,0.0108
EN1,0.0109
LCN8,0.0109
KHDRBS1,0.0109
CRIM1,0.0112
SLC8A2,0.0112
LAMTOR1,0.0113
ASCL1,0.0113
NPHP3,0.0113
SLC39A14,0.0114
AKAP12,0.0114
KIF4B,0.0115
SUCO,0.0116
HSD3B1,0.0116
LRRC8C,0.0116
TSSC1,0.0116
KLHDC8B,0.0116
OXR1,0.0116
CTNND1,0.0117
SULF1,0.0118
WDR35,0.0119
ZBTB22,0.0119
BCOR,0.012
RAB36,0.0121
SMARCB1,0.0121
TTC39A,0.0126
CCDC88C,0.0127
KLKB1,0.0127
ZDHHC5,0.0127
GBA2,0.0127
ERN1,0.0127
SEMA4C,0.0129
APLP2,0.013
GABRB1,0.013
CEACAM16,0.013
DPF3,0.0131
S100A7A,0.0134
DPF1,0.0134
